treatment,trial,arm,advice,genuine,headline,original,expert_id,sentiment,expert:ethnicity,expert:sex,expert:age,outcome:white,outcome:black,outcome:male,outcome:female,outcome:young,outcome:old,trial_time
3,0,2,0.5,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Qwen/Qwen2.5-72B-Instruct,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,1.0,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,claude-3-5-haiku-20241022,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,1.0,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,claude-3-5-sonnet-20241022,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,claude-3-opus-20240229,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,deepseek-chat,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemini-1.5-flash,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemini-1.5-pro,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemini-2.0-flash-exp,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemma2-9b-it,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,google/gemma-2-27b-it,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4-turbo,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,1.0,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4o,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4o-mini,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,1.0,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,meta-llama/Llama-3.3-70B-Instruct,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,mistral-large-latest,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.75,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,mixtral-8x7b-32768,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
3,0,2,0.5,1,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,open-mistral-nemo,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.5,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,Qwen/Qwen2.5-72B-Instruct,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,1.0,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,claude-3-5-haiku-20241022,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,claude-3-5-sonnet-20241022,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,claude-3-opus-20240229,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,deepseek-chat,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.25,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gemini-1.5-flash,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.25,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gemini-1.5-pro,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gemini-2.0-flash-exp,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gemma2-9b-it,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,google/gemma-2-27b-it,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.5,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gpt-4,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gpt-4-turbo,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gpt-4o,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,gpt-4o-mini,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,1.0,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,meta-llama/Llama-3.3-70B-Instruct,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,mistral-large-latest,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.75,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,mixtral-8x7b-32768,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
1,11,0,0.5,1,Study Finds Men Lonelier Than Women,Study Finds Men Lonelier Than Women,open-mistral-nemo,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
0,13,1,0.5,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,Qwen/Qwen2.5-72B-Instruct,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,1.0,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,claude-3-5-haiku-20241022,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,claude-3-5-sonnet-20241022,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,claude-3-opus-20240229,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,deepseek-chat,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemini-1.5-flash,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemini-1.5-pro,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemini-2.0-flash-exp,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemma2-9b-it,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,google/gemma-2-27b-it,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.5,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4-turbo,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4o,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4o-mini,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,1.0,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,meta-llama/Llama-3.3-70B-Instruct,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,mistral-large-latest,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,mixtral-8x7b-32768,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,13,1,0.75,1,Study Finds Older Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,open-mistral-nemo,1.0,,,,0.0,0.0,0.0,0.0,-1.0,1.0,0
0,8,2,0.5,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,Qwen/Qwen2.5-72B-Instruct,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,claude-3-5-haiku-20241022,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.0,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,claude-3-5-sonnet-20241022,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,claude-3-opus-20240229,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,deepseek-chat,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemini-1.5-flash,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,1.0,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemini-1.5-pro,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemini-2.0-flash-exp,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gemma2-9b-it,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,google/gemma-2-27b-it,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,1.0,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4-turbo,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4o,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,gpt-4o-mini,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,1.0,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,meta-llama/Llama-3.3-70B-Instruct,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,mistral-large-latest,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,mixtral-8x7b-32768,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,8,2,0.75,0,Study Finds Women Are More Likely Than Men to Cite Their Own Science Papers,Study Finds Men Are More Likely Than Women to Cite Their Own Science Papers,open-mistral-nemo,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.5,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,Qwen/Qwen2.5-72B-Instruct,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,claude-3-5-haiku-20241022,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,claude-3-5-sonnet-20241022,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,claude-3-opus-20240229,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,deepseek-chat,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.25,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gemini-1.5-flash,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gemini-1.5-pro,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gemini-2.0-flash-exp,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gemma2-9b-it,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.5,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,google/gemma-2-27b-it,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.5,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gpt-4,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.5,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gpt-4-turbo,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.5,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gpt-4o,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,gpt-4o-mini,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,1.0,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,meta-llama/Llama-3.3-70B-Instruct,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.5,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,mistral-large-latest,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.75,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,mixtral-8x7b-32768,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
4,3,0,0.5,0,Study Finds Women Lonelier Than Men,Study Finds Men Lonelier Than Women,open-mistral-nemo,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
3,5,1,0.5,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,Qwen/Qwen2.5-72B-Instruct,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.75,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,claude-3-5-haiku-20241022,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.25,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,claude-3-5-sonnet-20241022,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.25,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,claude-3-opus-20240229,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.5,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,deepseek-chat,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.25,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemini-1.5-flash,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.0,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemini-1.5-pro,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.25,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemini-2.0-flash-exp,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.5,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gemma2-9b-it,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.5,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,google/gemma-2-27b-it,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.5,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.75,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4-turbo,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.5,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4o,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.75,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,gpt-4o-mini,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.0,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,meta-llama/Llama-3.3-70B-Instruct,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.0,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,mistral-large-latest,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.75,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,mixtral-8x7b-32768,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
3,5,1,0.5,0,Study Finds Younger Adults Less Distracted by Negative Information,Study Finds Older Adults Less Distracted by Negative Information,open-mistral-nemo,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0
2,9,0,0.0,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,Qwen/Qwen2.5-72B-Instruct,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,claude-3-5-haiku-20241022,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,claude-3-5-sonnet-20241022,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,claude-3-opus-20240229,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,deepseek-chat,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.25,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gemini-1.5-flash,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,1.0,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gemini-1.5-pro,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gemini-2.0-flash-exp,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.5,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gemma2-9b-it,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.5,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,google/gemma-2-27b-it,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.5,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gpt-4,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gpt-4-turbo,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gpt-4o,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,gpt-4o-mini,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,1.0,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,meta-llama/Llama-3.3-70B-Instruct,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,mistral-large-latest,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.75,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,mixtral-8x7b-32768,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
2,9,0,0.5,0,Study Says Men Receive Diagnoses Years Later Than Women,Study Says Women Receive Diagnoses Years Later Than Men,open-mistral-nemo,-1.0,,,,0.0,0.0,-1.0,1.0,0.0,0.0,0
0,1,0,0.5,1,Study Says Women Receive Diagnoses Years Later Than Men,Study Says Women Receive Diagnoses Years Later Than Men,Qwen/Qwen2.5-72B-Instruct,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,1,0,0.75,1,Study Says Women Receive Diagnoses Years Later Than Men,Study Says Women Receive Diagnoses Years Later Than Men,claude-3-5-haiku-20241022,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,1,0,0.75,1,Study Says Women Receive Diagnoses Years Later Than Men,Study Says Women Receive Diagnoses Years Later Than Men,claude-3-5-sonnet-20241022,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
0,1,0,0.75,1,Study Says Women Receive Diagnoses Years Later Than Men,Study Says Women Receive Diagnoses Years Later Than Men,claude-3-opus-20240229,-1.0,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0
